DP4 20120828 daf-7(ok3125) QL282 15 2.00E+07 66 2 0 dead
DP4 20120828 daf-7(ok3125) QL282 15 2.00E+07 80 2 0 dead
EE28 20120611 daf-7(ok3125) QL282 15 2.00E+07 4 1 1 "crawled off"
EE28 20120611 daf-7(ok3125) QL282 15 2.00E+07 11 3 1 bagged
EE28 20120611 daf-7(ok3125) QL282 15 2.00E+07 22 2 1 bagged
EE28 20120611 daf-7(ok3125) QL282 15 2.00E+07 24 1 0 dead
EE28 20120611 daf-7(ok3125) QL282 15 2.00E+07 26 1 0 dead
EE28 20120611 daf-7(ok3125) QL282 15 2.00E+07 30 1 0 dead
EE28 20120611 daf-7(ok3125) QL282 15 2.00E+07 42 4 0 dead
EE28 20120611 daf-7(ok3125) QL282 15 2.00E+07 44 1 0 dead
EE28 20120611 daf-7(ok3125) QL282 15 2.00E+07 46 3 0 dead
EE28 20120611 daf-7(ok3125) QL282 15 2.00E+07 48 5 0 dead
EE28 20120611 daf-7(ok3125) QL282 15 2.00E+07 50 1 0 dead
EE28 20120611 daf-7(ok3125) QL282 15 2.00E+07 56 3 0 dead
EE28 20120611 daf-7(ok3125) QL282 15 2.00E+07 58 2 0 dead
EE28 20120611 daf-7(ok3125) QL282 15 2.00E+07 60 2 0 dead
EE28 20120611 daf-7(ok3125) QL282 15 2.00E+07 64 2 0 dead
EE28 20120611 daf-7(ok3125) QL282 15 2.00E+07 66 2 0 dead
EE28 20120611 daf-7(ok3125) QL282 15 2.00E+07 68 6 0 dead
EE28 20120611 daf-7(ok3125) QL282 15 2.00E+07 70 2 0 dead
EE28 20120611 daf-7(ok3125) QL282 15 2.00E+07 72 1 0 dead
EE28 20120611 daf-7(ok3125) QL282 15 2.00E+07 74 1 0 dead
EE28 20120611 daf-7(ok3125) QL282 15 2.00E+07 76 1 0 dead
EE30 20120828 daf-7(ok3125) QL282 15 2.00E+07 5 2 1 "crawled off"
EE30 20120828 daf-7(ok3125) QL282 15 2.00E+07 9 2 1 exploded
EE30 20120828 daf-7(ok3125) QL282 15 2.00E+07 11 1 1 bagged
EE30 20120828 daf-7(ok3125) QL282 15 2.00E+07 14 1 1 bagged
EE30 20120828 daf-7(ok3125) QL282 15 2.00E+07 26 1 0 dead
EE30 20120828 daf-7(ok3125) QL282 15 2.00E+07 28 1 0 dead
EE30 20120828 daf-7(ok3125) QL282 15 2.00E+07 34 2 0 dead
EE30 20120828 daf-7(ok3125) QL282 15 2.00E+07 36 1 0 dead
EE30 20120828 daf-7(ok3125) QL282 15 2.00E+07 40 2 0 dead
EE30 20120828 daf-7(ok3125) QL282 15 2.00E+07 42 1 0 dead
EE30 20120828 daf-7(ok3125) QL282 15 2.00E+07 44 1 0 dead
EE30 20120828 daf-7(ok3125) QL282 15 2.00E+07 50 1 0 dead
EE30 20120828 daf-7(ok3125) QL282 15 2.00E+07 52 3 0 dead
EE30 20120828 daf-7(ok3125) QL282 15 2.00E+07 54 1 0 dead
EE30 20120828 daf-7(ok3125) QL282 15 2.00E+07 56 1 0 dead
EE30 20120828 daf-7(ok3125) QL282 15 2.00E+07 58 5 0 dead
EE30 20120828 daf-7(ok3125) QL282 15 2.00E+07 60 1 0 dead
EE30 20120828 daf-7(ok3125) QL282 15 2.00E+07 62 3 0 dead
EE30 20120828 daf-7(ok3125) QL282 15 2.00E+07 64 1 0 dead
EE30 20120828 daf-7(ok3125) QL282 15 2.00E+07 66 1 0 dead
EE30 20120828 daf-7(ok3125) QL282 15 2.00E+07 66 1 1 "crawled off"
EE30 20120828 daf-7(ok3125) QL282 15 2.00E+07 68 1 0 dead
EE30 20120828 daf-7(ok3125) QL282 15 2.00E+07 70 2 0 dead
EE30 20120828 daf-7(ok3125) QL282 15 2.00E+07 72 3 0 dead
EE30 20120828 daf-7(ok3125) QL282 15 2.00E+07 74 3 0 dead
EE30 20120828 daf-7(ok3125) QL282 15 2.00E+07 77 1 0 dead
EE30 20120828 daf-7(ok3125) QL282 15 2.00E+07 82 1 0 dead
EE30 20120828 daf-7(ok3125) QL282 15 2.00E+07 88 1 0 dead
DP3 20120611 daf-7(ok3125) QL282 15 6.32E+07 3 2 1 "crawled off"
DP3 20120611 daf-7(ok3125) QL282 15 6.32E+07 7 2 1 "crawled off"
DP3 20120611 daf-7(ok3125) QL282 15 6.32E+07 9 3 1 bagged
DP3 20120611 daf-7(ok3125) QL282 15 6.32E+07 11 1 1 exploded
DP3 20120611 daf-7(ok3125) QL282 15 6.32E+07 14 2 1 bagged
DP3 20120611 daf-7(ok3125) QL282 15 6.32E+07 22 2 0 dead
DP3 20120611 daf-7(ok3125) QL282 15 6.32E+07 22 1 1 bagged
DP3 20120611 daf-7(ok3125) QL282 15 6.32E+07 24 1 1 bagged
DP3 20120611 daf-7(ok3125) QL282 15 6.32E+07 26 1 0 dead
DP3 20120611 daf-7(ok3125) QL282 15 6.32E+07 28 2 0 dead
DP3 20120611 daf-7(ok3125) QL282 15 6.32E+07 30 1 1 "crawled off"
DP3 20120611 daf-7(ok3125) QL282 15 6.32E+07 34 2 0 dead
DP3 20120611 daf-7(ok3125) QL282 15 6.32E+07 38 2 0 dead
DP3 20120611 daf-7(ok3125) QL282 15 6.32E+07 40 1 0 dead
DP3 20120611 daf-7(ok3125) QL282 15 6.32E+07 44 1 0 dead
DP3 20120611 daf-7(ok3125) QL282 15 6.32E+07 46 6 0 dead
DP3 20120611 daf-7(ok3125) QL282 15 6.32E+07 48 3 0 dead
DP3 20120611 daf-7(ok3125) QL282 15 6.32E+07 50 1 0 dead
DP3 20120611 daf-7(ok3125) QL282 15 6.32E+07 52 4 0 dead
DP3 20120611 daf-7(ok3125) QL282 15 6.32E+07 56 1 0 dead
DP3 20120611 daf-7(ok3125) QL282 15 6.32E+07 58 2 0 dead
DP3 20120611 daf-7(ok3125) QL282 15 6.32E+07 60 1 0 dead
DP3 20120611 daf-7(ok3125) QL282 15 6.32E+07 64 2 0 dead
DP3 20120611 daf-7(ok3125) QL282 15 6.32E+07 68 1 0 dead
DP4 20120828 daf-7(ok3125) QL282 15 6.32E+07 3 1 1 "crawled off"
DP4 20120828 daf-7(ok3125) QL282 15 6.32E+07 5 1 1 "crawled off"
DP4 20120828 daf-7(ok3125) QL282 15 6.32E+07 11 1 1 bagged
